Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed
2015-09-18,Richmond,12.4,20.3,1.6,S,31
2015-09-19,Richmond,11.6,19.1,1.4,E,31
2015-09-20,Richmond,11.3,19.8,0.2,SE,24
2015-09-21,Richmond,8.8,25.4,0,SW,24
2015-09-22,Richmond,11.2,21.7,0.2,SE,46
2015-09-23,Richmond,8.8,18.5,0,S,50
2015-09-24,Richmond,7.6,17.9,0,SSE,52
2015-09-25,Richmond,11.4,16.8,0,SSW,43
2015-09-26,Richmond,9.2,20,2.6,S,35
2015-09-27,Richmond,10,21.3,0,SSW,35
2015-09-28,Richmond,5.2,23.1,0,E,28
2015-09-29,Richmond,6.3,26.6,0,NE,50
2015-09-30,Richmond,9.4,23.4,0,ESE,33
2015-10-01,Richmond,13.1,29.6,0,W,31
2015-10-02,Richmond,10.5,26.3,0,NE,31
2015-10-03,Richmond,9,33.6,0,WSW,33
2015-10-04,Richmond,10.2,33.2,0,W,48
2015-10-05,Richmond,8.7,37.5,0,SSE,20
2015-10-06,Richmond,11.8,37.5,0,NW,41
2015-10-07,Richmond,11.7,20.2,0,SE,41
2015-10-08,Richmond,13.9,20.4,0,E,28
2015-10-09,Richmond,15.3,26.9,0,E,26
2015-10-10,Richmond,13.6,28.3,0,ENE,20
2015-10-11,Richmond,9.9,26,0,WSW,35
2015-10-12,Richmond,13.6,32.6,3.2,W,46
2015-10-13,Richmond,17.3,18.5,0.2,S,24
2015-10-14,Richmond,13.1,26.6,0.2,ENE,31
2015-10-15,Richmond,12.3,30.6,0.2,ENE,31
2015-10-16,Richmond,13.4,34.4,0,ENE,28
2015-10-17,Richmond,14.9,31.7,0,E,26
2015-10-18,Richmond,17.4,22.1,0.2,SE,31
2015-10-19,Richmond,17.1,29.2,0.4,E,30
2015-10-20,Richmond,15.6,32.4,0,S,35
2015-10-21,Richmond,14.6,25.1,0,NE,20
2015-10-22,Richmond,17.2,23.9,1.4,SSE,52
2015-10-23,Richmond,14.6,20.6,11.4,SSW,31
2015-10-24,Richmond,8.3,25.9,0,ENE,31
2015-10-25,Richmond,11.5,29.7,0,NE,31
2015-10-26,Richmond,12.7,25.7,0,WSW,67
2015-10-27,Richmond,14.1,19.1,1.6,SSE,46
2015-10-28,Richmond,12.3,22.6,0,ESE,24
2015-10-29,Richmond,9.7,25.3,0.2,E,35
2015-10-30,Richmond,8.7,25.3,0,E,31
2015-10-31,Richmond,11.6,25.8,0,N,30
2015-11-01,Richmond,12,32.3,0,WSW,44
2015-11-02,Richmond,17.7,32,21.4,W,39
2015-11-03,Richmond,17.9,19,0,SSW,24
2015-11-04,Richmond,16.7,20.3,1.8,E,37
2015-11-05,Richmond,16,22.9,13.6,NE,28
2015-11-06,Richmond,16.8,28.6,18.2,W,48
2015-11-07,Richmond,14.9,28.4,0.2,SE,48
2015-11-08,Richmond,14.5,21.3,6,ESE,33
2015-11-09,Richmond,12.3,25.6,0,ESE,30
2015-11-10,Richmond,11.7,30.8,0,E,31
2015-11-11,Richmond,18.2,23.6,0,S,24
2015-11-12,Richmond,16.1,25.8,0,SW,50
2015-11-13,Richmond,15.6,29.9,4.4,SSE,43
2015-11-14,Richmond,17,19.9,13.8,S,26
2015-11-15,Richmond,14.3,19.9,28.4,SSE,31
2015-11-16,Richmond,12.8,24.2,7.4,ESE,30
2015-11-17,Richmond,11.8,28.6,0,NE,30
2015-11-18,Richmond,13,35.8,0,W,52
2015-11-19,Richmond,15.3,38.2,0,NE,17
2015-11-20,Richmond,18.1,39.7,0,WNW,61
2015-11-21,Richmond,17.2,23.5,0,SE,37
2015-11-22,Richmond,16.3,22.3,0,E,26
2015-11-23,Richmond,13.8,30.1,0,ESE,48
2015-11-24,Richmond,16,29.4,0,E,39
2015-11-25,Richmond,13.1,34.8,0,NW,39
2015-11-26,Richmond,16.4,37.3,0,WNW,57
2015-11-27,Richmond,15.5,25,0,S,43
2015-11-28,Richmond,18.2,24.6,0,ENE,30
2015-11-29,Richmond,18.6,29.7,0.6,E,30
2015-11-30,Richmond,16.7,33.6,0.2,ENE,39
2015-12-01,Richmond,15,38.8,0,NNW,44
2015-12-02,Richmond,19.7,26.1,0,SE,52
2015-12-03,Richmond,12,22.5,0,ESE,28
2015-12-04,Richmond,10.8,25.1,0,ESE,30
2015-12-05,Richmond,9.9,30.9,0,ENE,30
2015-12-06,Richmond,13.6,32.3,0,E,31
2015-12-07,Richmond,15.1,28.5,0,ENE,33
2015-12-08,Richmond,17,26,0,WNW,28
2015-12-09,Richmond,21.3,35.5,2.6,NNE,31
2015-12-10,Richmond,20.8,31.7,0.2,NE,46
2015-12-11,Richmond,19.4,35.5,0,W,61
2015-12-12,Richmond,16.9,26.6,0,ESE,43
2015-12-13,Richmond,16,27.3,0.2,ENE,31
2015-12-14,Richmond,14.8,35.6,0,ESE,44
2015-12-15,Richmond,14.3,33.8,0,SE,43
2015-12-16,Richmond,19.8,25.6,2.8,ESE,56
2015-12-17,Richmond,13.7,29.2,7.6,NE,31
2015-12-18,Richmond,15.5,34.8,0.2,ENE,37
2015-12-19,Richmond,17.2,37.3,0,ENE,35
2015-12-20,Richmond,14.5,39.7,0,NNW,48
2015-12-21,Richmond,22.7,33.3,0,SSE,44
2015-12-22,Richmond,16.4,20,37.4,SW,24
2015-12-23,Richmond,16.5,21.9,24.8,SE,39
2015-12-24,Richmond,14.1,25.7,2,ESE,35
2015-12-25,Richmond,15.1,26,0,NE,31
2015-12-26,Richmond,16.2,29.4,0,NW,37
2015-12-27,Richmond,16,24,0.8,SSE,44
2015-12-28,Richmond,14.7,22.7,0.2,SE,39
2015-12-29,Richmond,13.7,26.2,0,ENE,31
2015-12-30,Richmond,11.2,28.8,0,SE,28
2015-12-31,Richmond,13.9,30.2,0,ENE,31
2016-01-01,Richmond,14.8,29.9,0,ENE,30
2016-01-02,Richmond,14.9,26.6,0,ESE,33
2016-01-03,Richmond,18.3,24.3,0,ESE,33
2016-01-04,Richmond,18.1,22.3,6.6,ESE,35
2016-01-05,Richmond,16.8,19.8,61.2,SSE,33
2016-01-06,Richmond,16.6,21.2,74,SSE,37
2016-01-07,Richmond,16.3,25.4,15.2,SSE,44
2016-01-08,Richmond,12.8,28,0.8,E,30
2016-01-09,Richmond,18.9,28.8,0,E,31
2016-01-10,Richmond,16.2,31.8,0,E,30
2016-01-11,Richmond,18.2,36.8,0,SSW,35
2016-01-12,Richmond,19.9,35.7,0,ESE,41
2016-01-13,Richmond,18.3,34,0,NE,28
2016-01-14,Richmond,20.3,40,0,SE,80
2016-01-15,Richmond,12.4,23,37.2,SSE,50
2016-01-16,Richmond,13.4,24.1,2.6,SE,39
2016-01-17,Richmond,14.4,24.9,1.2,ESE,26
2016-01-18,Richmond,14,29.2,0.2,NE,28
2016-01-19,Richmond,15.9,34.3,0,NE,24
2016-01-20,Richmond,16.9,37.7,0,SSE,33
2016-01-21,Richmond,21.4,38.6,0,SSW,56
2016-01-22,Richmond,22.2,27.1,12.4,N,50
2016-01-23,Richmond,21.1,28.3,24,SE,50
2016-01-24,Richmond,19,25,1.2,ESE,24
2016-01-25,Richmond,19.2,26,0.4,ENE,26
2016-01-26,Richmond,19.7,29,0.2,E,35
2016-01-27,Richmond,19,24.9,0,NE,28
2016-01-28,Richmond,20.5,30.6,0,ENE,24
2016-01-29,Richmond,21.1,28.8,0.2,NNW,57
2016-01-30,Richmond,18.5,31,8,W,69
2016-01-31,Richmond,17.1,29.3,21,NNW,39
2016-02-01,Richmond,18.3,26.9,0,SSE,35
2016-02-02,Richmond,14.6,29,0,E,35
2016-02-03,Richmond,16.8,32.6,0,ESE,33
2016-02-04,Richmond,18.3,25.6,10.4,SSW,54
2016-02-05,Richmond,18.3,26.4,0,SE,48
2016-02-06,Richmond,17.6,26.7,0,SSE,39
2016-02-07,Richmond,16.3,28.2,0.6,E,28
2016-02-08,Richmond,16.2,30.3,0,SE,31
2016-02-09,Richmond,18.4,28.4,0,E,37
2016-02-10,Richmond,17.1,30.9,0,E,30
2016-02-11,Richmond,16.7,30.3,0,E,30
2016-02-12,Richmond,18.5,30.8,0,ESE,28
2016-02-13,Richmond,17.4,NA,0,NA,NA
2016-02-14,Richmond,17.8,37.7,NA,SE,48
2016-02-15,Richmond,22.2,32.4,0,E,28
2016-02-16,Richmond,16.1,29.1,0,ESE,41
2016-02-17,Richmond,18.2,26.9,0,ESE,37
2016-02-18,Richmond,15.6,28.5,0,E,31
2016-02-19,Richmond,18,33.7,0,ENE,31
2016-02-20,Richmond,22.7,29.1,0,S,41
2016-02-21,Richmond,20,29.6,3,E,30
2016-02-22,Richmond,18.7,31.7,0.2,NNE,28
2016-02-23,Richmond,17.2,32.7,0,ENE,30
2016-02-24,Richmond,16.3,36.2,0,NE,30
2016-02-25,Richmond,17.4,39.6,0,SSW,26
2016-02-26,Richmond,20,28.5,0,SE,33
2016-02-27,Richmond,18.9,29.7,0,E,35
2016-02-28,Richmond,15.5,30.2,0,E,35
2016-02-29,Richmond,15.9,28.8,0,SE,33
2016-03-01,Richmond,17.7,30.2,0,ENE,30
2016-03-02,Richmond,15.8,33.7,0.8,ENE,31
2016-03-03,Richmond,17.9,34.6,0,NE,39
2016-03-04,Richmond,17.8,32.1,0,NE,33
2016-03-05,Richmond,15,32.8,0,ENE,30
2016-03-06,Richmond,14.3,32.3,0,NE,35
2016-03-07,Richmond,16.6,33.2,0,E,31
2016-03-08,Richmond,19.4,31.3,0,NA,NA
2016-03-09,Richmond,NA,35.4,0,NA,NA
2016-03-10,Richmond,21.1,33.4,NA,SE,35
2016-03-11,Richmond,22.7,32,0,NE,28
2016-03-12,Richmond,19.7,33.4,1,E,28
2016-03-13,Richmond,20,32.1,0,SE,46
2016-03-14,Richmond,19.9,33.8,0,S,61
2016-03-15,Richmond,21.3,25.3,0.4,S,30
2016-03-16,Richmond,18.2,28.1,2.8,ESE,30
2016-03-17,Richmond,18.7,28.4,0.6,NE,30
2016-03-18,Richmond,17.3,30.4,0,WSW,57
2016-03-19,Richmond,9.7,25.6,0.4,ESE,39
2016-03-20,Richmond,15.6,24.8,0,SE,46
2016-03-21,Richmond,14.9,21.5,2.8,SE,39
2016-03-22,Richmond,14.8,26.3,0.2,SSE,35
2016-03-23,Richmond,10.9,27.2,0,SE,26
2016-03-24,Richmond,13.6,30.4,0,ENE,31
2016-03-25,Richmond,13.7,27.5,0,S,28
2016-03-26,Richmond,14.1,29.5,0,ENE,28
2016-03-27,Richmond,14.2,28.4,0,SE,37
2016-03-28,Richmond,18.1,27.9,0,ESE,24
2016-03-29,Richmond,20.4,23.7,0,SW,17
2016-03-30,Richmond,16.9,28.3,3.6,W,39
2016-03-31,Richmond,10.5,27.4,0.2,ESE,33
2016-04-01,Richmond,14.4,30.6,0,NE,31
2016-04-02,Richmond,12.8,32,0,W,31
2016-04-03,Richmond,14.6,27.9,0,ESE,31
2016-04-04,Richmond,17.7,25.6,1.4,E,26
2016-04-05,Richmond,15.5,32.2,0.2,ENE,33
2016-04-06,Richmond,13.9,36.6,0,NNW,44
2016-04-07,Richmond,17.1,21.2,0,SE,33
2016-04-08,Richmond,16.4,21,0,NE,31
2016-04-09,Richmond,12.3,26.3,0,ESE,30
2016-04-10,Richmond,12.2,30.2,0,WNW,31
2016-04-11,Richmond,7.8,28.1,0,ESE,37
2016-04-12,Richmond,13.6,24,0.4,ESE,31
2016-04-13,Richmond,13.1,25.8,0,E,26
2016-04-14,Richmond,11.5,25.6,0.2,E,28
2016-04-15,Richmond,12.1,28.8,0,ENE,24
2016-04-16,Richmond,11,29.7,0,ESE,24
2016-04-17,Richmond,17.2,22.6,0,SE,39
2016-04-18,Richmond,13.6,24.7,0,SSE,31
2016-04-19,Richmond,15.7,25.8,0.4,ESE,22
2016-04-20,Richmond,14.1,27.4,0.2,E,24
2016-04-21,Richmond,13.5,28.8,0,NNE,22
2016-04-22,Richmond,11.5,27.4,0,S,44
2016-04-23,Richmond,15.2,20.4,0.4,SSE,39
2016-04-24,Richmond,14,24.1,4.8,SSE,37
2016-04-25,Richmond,8,24.1,0,SSE,22
2016-04-26,Richmond,8.2,25,0,ENE,26
2016-04-27,Richmond,9.2,27,0,NE,31
2016-04-28,Richmond,10.3,27.7,0,ESE,19
2016-04-29,Richmond,9.8,26.1,0,NE,22
2016-04-30,Richmond,15.8,25.2,0.6,NNE,28
2016-05-01,Richmond,13,28.3,1.4,WNW,43
2016-05-02,Richmond,7.6,24.6,0.2,NW,20
2016-05-03,Richmond,5.9,26.5,0,WNW,43
2016-05-04,Richmond,7.8,26.7,0,NNW,20
2016-05-05,Richmond,7.3,25.4,0,E,22
2016-05-06,Richmond,6.8,26.4,0,NE,19
2016-05-07,Richmond,5.5,26.4,0,ENE,24
2016-05-08,Richmond,11.9,20.2,0,E,13
2016-05-09,Richmond,15.8,23.1,1.4,NW,48
2016-05-10,Richmond,16.1,25.1,0.2,WNW,65
2016-05-11,Richmond,7.4,23,0,WNW,41
2016-05-12,Richmond,12.5,24.5,0,W,50
2016-05-13,Richmond,5.4,25.8,0,SE,20
2016-05-14,Richmond,2.6,27.3,0,E,17
2016-05-15,Richmond,4.4,24.5,0,N,26
2016-05-16,Richmond,5.8,25.4,0,NNE,24
2016-05-17,Richmond,10.3,28.5,0,WNW,41
2016-05-18,Richmond,4.8,21.8,0,NNE,20
2016-05-19,Richmond,4.1,24.3,0,W,39
2016-05-20,Richmond,5.7,25,0,ESE,22
2016-05-21,Richmond,6.8,22.3,0,ENE,20
2016-05-22,Richmond,8,26.2,0,ESE,15
2016-05-23,Richmond,7.9,27.3,0,W,69
2016-05-24,Richmond,2.2,23,0,W,35
2016-05-25,Richmond,0.5,21.7,0,SW,26
2016-05-26,Richmond,8.7,21.7,0,NNW,52
2016-05-27,Richmond,11.5,19.7,0,WSW,57
2016-05-28,Richmond,5.1,17.3,0.6,W,44
2016-05-29,Richmond,-0.4,20,0.4,SSW,20
2016-05-30,Richmond,-2.1,18.7,0,SE,20
2016-05-31,Richmond,-0.3,19.8,0,SE,31
2016-06-01,Richmond,7,17.7,1.6,SSE,19
2016-06-02,Richmond,6.3,19.4,0,ESE,17
2016-06-03,Richmond,9.4,18.1,0,SSW,17
2016-06-04,Richmond,12.3,18.5,5,NNE,44
2016-06-05,Richmond,14.3,17.8,70.6,SW,44
2016-06-06,Richmond,13.1,19.7,78.4,W,46
2016-06-07,Richmond,10.5,19.9,0,NNW,50
2016-06-08,Richmond,6.1,20.8,0,W,44
2016-06-09,Richmond,12.9,22.4,0,WNW,59
2016-06-10,Richmond,9,21.2,0,WNW,41
2016-06-11,Richmond,5.9,20.4,0,W,41
2016-06-12,Richmond,1.8,17.8,0,SSW,20
2016-06-13,Richmond,4,18.8,0,NE,20
2016-06-14,Richmond,3.4,22,0,ENE,17
2016-06-15,Richmond,2.7,19.9,0,NNW,15
2016-06-16,Richmond,5.3,22.2,0,N,22
2016-06-17,Richmond,5.9,19.3,0,NNE,24
2016-06-18,Richmond,9.4,21.7,4.2,S,19
2016-06-19,Richmond,12.5,15.4,0,SSW,19
2016-06-20,Richmond,13,19.5,27.8,WNW,48
2016-06-21,Richmond,13.7,18.1,0,W,70
2016-06-22,Richmond,12,20,0,WNW,52
2016-06-23,Richmond,4.1,18.7,0,NNW,37
2016-06-24,Richmond,10.7,16.6,0,W,74
2016-06-25,Richmond,2.4,14.7,0,SSW,39
2016-06-26,Richmond,-1.2,14.5,0,NE,13
2016-06-27,Richmond,3.8,12.9,1.4,SW,33
2016-06-28,Richmond,5.4,17.1,0.2,SSW,33
2016-06-29,Richmond,-1.2,17.4,0,ENE,13
2016-06-30,Richmond,-1.4,15,0,NNE,33
2016-07-01,Richmond,3.4,17.2,0,WSW,39
2016-07-02,Richmond,-0.3,17.6,0,SSW,24
2016-07-03,Richmond,-0.6,16.8,0,E,15
2016-07-04,Richmond,-1,14.2,0,SW,13
2016-07-05,Richmond,2.3,17.9,4.8,NNW,37
2016-07-06,Richmond,7.5,17.7,0.4,W,50
2016-07-07,Richmond,11.8,18.8,0,SW,44
2016-07-08,Richmond,11.9,16.7,3.6,SE,24
2016-07-09,Richmond,6.1,18,4.4,WSW,20
2016-07-10,Richmond,9.9,18,0.2,NE,22
2016-07-11,Richmond,10.6,19.4,0,NNW,54
2016-07-12,Richmond,12,20.1,0.6,NW,63
2016-07-13,Richmond,8.4,14.6,0,W,65
2016-07-14,Richmond,-1.5,16.9,0,W,22
2016-07-15,Richmond,-1.9,17,0,SE,17
2016-07-16,Richmond,1.5,17.4,0,SSW,13
2016-07-17,Richmond,6.1,19.5,0.6,NE,19
2016-07-18,Richmond,6.3,24.9,0,W,35
2016-07-19,Richmond,8.7,25.2,0,NE,20
2016-07-20,Richmond,13.9,16.4,24.4,SSW,30
2016-07-21,Richmond,14.1,19.3,16.8,SW,19
2016-07-22,Richmond,8.5,25.7,0.2,NW,57
2016-07-23,Richmond,13.9,17.2,1.2,W,76
2016-07-24,Richmond,2.3,14.2,0,S,50
2016-07-25,Richmond,5.6,17.4,0,W,57
2016-07-26,Richmond,6.9,19.7,0,W,54
2016-07-27,Richmond,4.4,19,0,W,70
2016-07-28,Richmond,1.4,19.5,0,NW,24
2016-07-29,Richmond,-0.9,18.3,0,W,30
2016-07-30,Richmond,0.4,18.9,0,E,19
2016-07-31,Richmond,6,20.4,0,SW,17
2016-08-01,Richmond,5.5,15.5,0,ESE,13
2016-08-02,Richmond,7.9,15.5,0.4,SSW,33
2016-08-03,Richmond,9,14,14.4,SSW,48
2016-08-04,Richmond,9.8,16.6,4.6,SE,50
2016-08-05,Richmond,8,15.8,6.8,ESE,26
2016-08-06,Richmond,6.8,16.4,0,E,22
2016-08-07,Richmond,8.5,18.2,0,WSW,31
2016-08-08,Richmond,3.1,18.9,0,NE,20
2016-08-09,Richmond,2.9,19.4,0,S,48
2016-08-10,Richmond,7.9,24.9,0.2,N,44
2016-08-11,Richmond,8.3,20.9,0,WNW,41
2016-08-12,Richmond,-0.3,18.6,0,NNE,31
2016-08-13,Richmond,2.8,20.3,0,NW,20
2016-08-14,Richmond,1.2,19.6,0,ESE,22
2016-08-15,Richmond,3.1,21.1,0,NE,26
2016-08-16,Richmond,3.9,23.2,0,NE,19
2016-08-17,Richmond,4,24.3,0,WNW,19
2016-08-18,Richmond,4.7,23.4,0,NE,24
2016-08-19,Richmond,3.8,23.4,0,WSW,48
2016-08-20,Richmond,8.7,18,0,W,57
2016-08-21,Richmond,0.9,19.2,0,ESE,22
2016-08-22,Richmond,5.2,12.7,0,WSW,26
2016-08-23,Richmond,4.2,17.5,3,SW,26
2016-08-24,Richmond,9.4,12.6,0.6,SSW,37
2016-08-25,Richmond,8.5,17.9,31.6,W,31
2016-08-26,Richmond,2.3,17.5,0,S,30
2016-08-27,Richmond,1.3,19.6,0,E,28
2016-08-28,Richmond,0.3,20.2,0,SSE,30
2016-08-29,Richmond,2.3,18.9,0,NE,17
2016-08-30,Richmond,6.4,22.8,0,NNE,26
2016-08-31,Richmond,10.9,24.1,0,NNW,46
2016-09-01,Richmond,6.8,22.5,0,ENE,24
2016-09-02,Richmond,13.3,17.8,13.2,W,17
2016-09-03,Richmond,13.1,18.6,17.4,WNW,67
2016-09-04,Richmond,7.8,20.5,0,S,26
2016-09-05,Richmond,4.2,21.3,0,ENE,20
2016-09-06,Richmond,5.1,24.2,0,NE,22
2016-09-07,Richmond,10,22.5,0,ENE,26
2016-09-08,Richmond,12.4,23.5,0,ENE,28
2016-09-09,Richmond,8.3,25.8,0,NE,33
2016-09-10,Richmond,13.3,22.7,1,W,57
2016-09-11,Richmond,6.1,21,0.2,ENE,22
2016-09-12,Richmond,7.9,21.4,0,ENE,28
2016-09-13,Richmond,12.8,20.2,0,SW,17
2016-09-14,Richmond,14.2,25.5,2.6,NNW,44
2016-09-15,Richmond,12,21.7,0,W,57
2016-09-16,Richmond,12.6,22.4,0,WSW,43
2016-09-17,Richmond,5.8,21.5,0,NE,26
2016-09-18,Richmond,10.4,17.5,0,ENE,22
2016-09-19,Richmond,9.1,21.7,17.8,WSW,41
2016-09-20,Richmond,3.7,19.9,0.2,SW,28
2016-09-21,Richmond,11.4,19.7,0,N,30
2016-09-22,Richmond,8.2,21.2,0,WNW,46
2016-09-23,Richmond,11.1,22.3,0.2,SSW,48
2016-09-24,Richmond,6.9,24.7,0,NE,28
2016-09-25,Richmond,12.6,22.8,1,ESE,39
2016-09-26,Richmond,6.8,21.8,0,W,48
2016-09-27,Richmond,7.6,22.8,0.2,W,70
2016-09-28,Richmond,3.4,21.7,0,NA,NA
2016-09-29,Richmond,7.4,22.3,1.2,WNW,57
2016-09-30,Richmond,11,19.5,0.4,NNW,57
2016-10-01,Richmond,11.7,20.9,0,W,57
2016-10-02,Richmond,9,27.5,0,NW,41
2016-10-03,Richmond,16.6,24.8,0,W,65
2016-10-04,Richmond,10.9,23.6,0,WSW,67
2016-10-05,Richmond,7.2,22.9,0,WSW,52
2016-10-06,Richmond,10.2,28.2,0,NW,35
2016-10-07,Richmond,9.3,30.6,0,WNW,50
2016-10-08,Richmond,18.2,25.7,0,SE,43
2016-10-09,Richmond,13.4,24.3,0,NE,31
2016-10-10,Richmond,11.8,34,0,NW,65
2016-10-11,Richmond,8.1,21.1,0,SW,52
2016-10-12,Richmond,4.4,22.5,0,WSW,37
2016-10-13,Richmond,10.3,19.8,0,SE,44
2016-10-14,Richmond,4,22.2,0,ENE,31
2016-10-15,Richmond,5.3,28,0,NE,35
2016-10-16,Richmond,8.1,30.4,0,N,50
2016-10-17,Richmond,18.7,19.8,0,WSW,52
2016-10-18,Richmond,5.3,25.7,2.6,WNW,46
2016-10-19,Richmond,9.6,24.2,0,W,41
2016-10-20,Richmond,12.9,24,0,ENE,39
2016-10-21,Richmond,7.9,29.8,0,WNW,50
2016-10-22,Richmond,15.8,22.6,7.4,WSW,50
2016-10-23,Richmond,7.2,21.6,0,SSW,44
2016-10-24,Richmond,5.5,23.3,0,SE,31
2016-10-25,Richmond,6,28.5,0,W,35
2016-10-26,Richmond,8.3,30.8,0,WNW,33
2016-10-27,Richmond,9.9,26.3,0,SE,41
2016-10-28,Richmond,13.2,19,3.4,SSW,20
2016-10-29,Richmond,13.4,24.7,0.2,E,33
2016-10-30,Richmond,15.5,28.9,0,NW,37
2016-10-31,Richmond,15.9,24.3,0,WSW,43
2016-11-01,Richmond,7.2,25.1,0,E,31
2016-11-02,Richmond,6.2,27.6,0,SE,37
2016-11-03,Richmond,8.2,29.6,0,SE,33
2016-11-04,Richmond,11.5,30.9,0,WNW,46
2016-11-05,Richmond,15.8,25.8,0,W,65
2016-11-06,Richmond,13.2,27.2,0,W,43
2016-11-07,Richmond,10,35.1,0,NW,41
2016-11-08,Richmond,14.9,32.8,0,S,39
2016-11-09,Richmond,18,26,3.8,SE,35
2016-11-10,Richmond,14.6,31,6.8,WSW,39
2016-11-11,Richmond,15.6,28.5,0,E,39
2016-11-12,Richmond,17.8,35.1,21.6,W,59
2016-11-13,Richmond,13.3,30,0.2,WNW,69
2016-11-14,Richmond,16.5,26.4,0,W,63
2016-11-15,Richmond,13.1,23.9,4.4,E,30
2016-11-16,Richmond,10.4,27.5,0,ESE,39
2016-11-17,Richmond,15.9,28.6,0,ENE,35
2016-11-18,Richmond,12.3,36.1,0,E,31
2016-11-19,Richmond,15.9,27.7,0,SE,31
2016-11-20,Richmond,18,30,1.8,NE,28
2016-11-21,Richmond,17.7,35.6,0,W,44
2016-11-22,Richmond,16.2,36.7,0,ENE,28
2016-11-23,Richmond,18.1,35.2,0,NW,46
2016-11-24,Richmond,12.9,26.6,0,S,41
2016-11-25,Richmond,9.8,29.3,0,ESE,44
2016-11-26,Richmond,14.4,31,0,E,33
2016-11-27,Richmond,19.3,28.1,0,ESE,35
2016-11-28,Richmond,19.8,31,0,SE,28
2016-11-29,Richmond,17.3,29.2,1.8,SSE,39
2016-11-30,Richmond,18.1,29.6,0.2,WNW,37
2016-12-01,Richmond,14.7,34.6,1.8,NE,39
2016-12-02,Richmond,13.9,37.1,0.2,W,48
2016-12-03,Richmond,21.2,30.6,0,ESE,39
2016-12-04,Richmond,16,33.3,0,E,28
2016-12-05,Richmond,21.6,35.8,2.6,SSW,44
2016-12-06,Richmond,20.7,25.4,1.2,SSW,19
2016-12-07,Richmond,17.5,28.1,6.6,E,33
2016-12-08,Richmond,17.1,37.6,0.2,WNW,56
2016-12-09,Richmond,16.8,28,0.4,NW,56
2016-12-10,Richmond,15.3,28.5,0,ENE,37
2016-12-11,Richmond,16.2,30.7,0,ESE,33
2016-12-12,Richmond,16.7,34.9,0,NNE,35
2016-12-13,Richmond,17.6,39.6,0,W,63
2016-12-14,Richmond,23.6,38.2,0,NW,54
2016-12-15,Richmond,17.1,18.5,6,SE,31
2016-12-16,Richmond,16.2,26.1,23.4,NNE,28
2016-12-17,Richmond,17.4,34.2,26.2,NW,44
2016-12-18,Richmond,18.4,23.6,0.2,SE,37
2016-12-19,Richmond,15.6,25.8,0,E,33
2016-12-20,Richmond,13,36.9,0,WSW,44
2016-12-21,Richmond,18.7,31.5,0,SE,46
2016-12-22,Richmond,18.5,25.8,0,SE,50
2016-12-23,Richmond,19,28.2,0,E,28
2016-12-24,Richmond,16.9,31.7,0,NW,54
2016-12-25,Richmond,16.4,30.9,9.6,ENE,31
2016-12-26,Richmond,17.9,35.2,0,ENE,44
2016-12-27,Richmond,20.5,32.3,0,ESE,30
2016-12-28,Richmond,18.8,36.6,0,E,35
2016-12-29,Richmond,21.6,39.5,0,NE,33
2016-12-30,Richmond,23.1,35.7,0,WNW,26
2016-12-31,Richmond,24.3,34.9,0,SE,43
2017-01-01,Richmond,22.6,28.7,0,S,22
2017-01-02,Richmond,21.2,26.9,1,SE,35
2017-01-03,Richmond,16.6,28.9,0.2,SE,46
2017-01-04,Richmond,18,27.8,0,SE,35
2017-01-05,Richmond,18.6,24.3,0.2,SE,24
2017-01-06,Richmond,18.8,27.2,4,E,33
2017-01-07,Richmond,16.1,31,1.8,ENE,35
2017-01-08,Richmond,15.4,36.4,0,ENE,30
2017-01-09,Richmond,18.5,38.7,0,S,39
2017-01-10,Richmond,21.8,37.6,0,S,41
2017-01-11,Richmond,22.5,41.9,1.2,WNW,57
2017-01-12,Richmond,21.6,32.6,0.2,ESE,39
2017-01-13,Richmond,22.7,44.5,0,W,61
2017-01-14,Richmond,25.4,40.9,0,SE,43
2017-01-15,Richmond,21.2,30.7,1,ESE,35
2017-01-16,Richmond,18.1,35.8,0.2,ENE,35
2017-01-17,Richmond,17.6,43.7,0,NE,48
2017-01-18,Richmond,24.3,44.4,0,WNW,59
2017-01-19,Richmond,17.9,23,0.4,SSE,24
2017-01-20,Richmond,19.1,34.1,1.6,SSE,56
2017-01-21,Richmond,20.4,30,4.6,ESE,39
2017-01-22,Richmond,18.1,31,0.2,E,37
2017-01-23,Richmond,16.7,39.2,0,ENE,39
2017-01-24,Richmond,23.3,37.9,0,SE,61
2017-01-25,Richmond,18.2,23.2,3.2,SSW,19
2017-01-26,Richmond,20,27.4,1.6,SE,26
2017-01-27,Richmond,20.1,28.9,0.4,ENE,20
2017-01-28,Richmond,17.4,39.1,0,ENE,33
2017-01-29,Richmond,21.8,35.1,0,SE,35
2017-01-30,Richmond,20.9,43.8,0,WSW,48
2017-01-31,Richmond,26.2,43.2,0,WNW,56
2017-02-01,Richmond,20,27.1,0.2,SSE,28
2017-02-02,Richmond,21.4,28.6,20.6,SE,33
2017-02-03,Richmond,20.8,26.1,0,NE,20
2017-02-04,Richmond,21,35.1,0,ENE,37
2017-02-05,Richmond,23.9,41.1,0,NNE,46
2017-02-06,Richmond,21.3,38.9,0,SSE,43
2017-02-07,Richmond,22.2,24.7,0,S,35
