dateId,locationId,mimTemp,maxTemp,rainfall,windGustDir,windGustSpeed
922,27,-0.1,3.8,0.2,NW,78.0
923,27,0.1,3.8,8.2,,
924,27,,5.1,,NNE,39.0
925,27,0.0,6.6,0.0,,
926,27,-2.0,-1.4,,NNW,91.0
927,27,-4.3,0.3,23.2,WSW,46.0
928,27,-4.5,2.8,1.6,,
929,27,,2.4,,WNW,33.0
930,27,-3.3,,0.0,,
931,27,,,,,
932,27,,,,,
933,27,,2.9,,S,26.0
934,27,-4.6,3.0,0.0,SE,35.0
935,27,-2.0,6.5,0.0,,
936,27,-0.5,5.9,,,
937,27,-1.6,6.0,,SW,20.0
938,27,-2.1,5.2,1.4,SSW,24.0
939,27,-1.8,6.6,0.0,,
940,27,-0.4,3.0,,ENE,44.0
941,27,0.4,3.1,13.4,W,43.0
942,27,0.6,4.0,3.6,,
943,27,1.2,3.4,,,
944,27,-1.9,0.1,,NW,63.0
945,27,-4.4,0.1,28.6,,
946,27,-3.7,3.2,4.8,,
947,27,-3.8,-0.8,0.0,,
948,27,-5.2,-2.0,0.0,,
949,27,-5.4,2.2,0.8,,
950,27,-5.5,3.6,,,
951,27,-4.0,4.5,0.0,,
952,27,-2.7,,0.0,,
953,27,,4.3,,,
954,27,-2.2,-1.3,32.2,,
955,27,-3.5,-0.4,19.4,,
956,27,,6.6,,,
957,27,-0.5,2.7,0.0,,
958,27,-0.5,1.7,5.8,,
959,27,-2.8,-0.9,12.2,WNW,63.0
960,27,-6.1,3.8,4.6,SW,44.0
961,27,-3.4,3.5,0.0,NW,81.0
962,27,-0.7,2.1,28.4,,
963,27,-6.0,-2.1,,W,76.0
964,27,-4.6,-1.5,1.8,WSW,63.0
965,27,-4.1,3.6,0.2,WSW,37.0
966,27,-2.5,4.0,0.0,NW,37.0
967,27,-1.6,-0.6,1.4,W,46.0
968,27,-7.1,-3.1,8.6,W,46.0
969,27,-5.8,-1.3,20.4,W,37.0
970,27,-4.0,,20.6,,
971,27,,4.9,,,
972,27,-2.7,5.2,,,
973,27,-3.8,6.1,0.0,,
974,27,-0.9,6.0,,WNW,50.0
975,27,-0.3,5.8,0.0,WSW,81.0
976,27,1.9,5.9,0.2,,
977,27,,7.1,,NNE,44.0
978,27,-0.5,7.8,24.6,NW,109.0
979,27,-0.3,1.1,68.6,NW,89.0
980,27,-2.1,0.4,2.2,WSW,46.0
981,27,-4.2,3.2,4.4,WNW,30.0
982,27,-3.7,6.2,0.0,,
983,27,-0.4,7.8,,NW,46.0
984,27,1.0,5.3,13.0,WNW,69.0
985,27,-3.4,6.8,8.2,,
986,27,-1.3,8.2,,W,44.0
987,27,0.5,7.9,1.8,,
988,27,0.3,4.8,,,
989,27,0.5,6.9,,W,67.0
990,27,-2.3,3.9,0.4,W,74.0
991,27,-5.2,8.8,0.0,SW,59.0
992,27,-1.5,10.0,0.0,,
993,27,-1.0,11.3,0.0,WNW,30.0
994,27,1.4,13.6,0.0,SE,28.0
995,27,5.7,17.4,0.0,ENE,35.0
996,27,1.6,12.1,0.0,WNW,39.0
997,27,0.0,12.5,0.0,NW,26.0
998,27,3.1,15.7,0.0,WSW,37.0
999,27,1.7,10.4,0.0,WNW,50.0
1000,27,2.5,12.8,0.0,WSW,50.0
1001,27,3.5,10.0,0.0,WNW,74.0
1002,27,1.2,8.8,0.0,WNW,76.0
1003,27,-5.2,6.0,0.0,,
1004,27,-5.3,9.2,,SSW,28.0
1005,27,-1.6,8.0,0.0,NNW,33.0
1006,27,0.6,8.5,0.0,E,61.0
1007,27,2.9,7.1,11.6,ENE,56.0
1008,27,3.8,9.8,9.0,E,54.0
1009,27,5.0,13.8,2.0,W,33.0
1010,27,5.5,16.0,0.2,WNW,46.0
1011,27,3.4,11.7,6.0,W,54.0
1012,27,1.0,12.3,0.2,S,39.0
1013,27,1.7,12.4,0.0,WNW,30.0
1014,27,3.1,9.4,0.0,E,72.0
1015,27,1.0,8.5,0.0,ENE,61.0
1016,27,3.7,12.0,0.6,NNW,35.0
1017,27,6.6,9.0,34.4,NW,59.0
1018,27,5.1,13.2,48.0,N,44.0
1019,27,5.2,10.7,25.2,N,98.0
1020,27,-5.5,-1.2,73.4,NW,33.0
1021,27,-4.9,4.9,1.8,SW,44.0
1022,27,-1.3,7.9,0.0,SW,59.0
1023,27,-0.1,12.5,0.0,SSW,31.0
1024,27,2.8,15.1,0.0,W,28.0
1025,27,4.8,15.6,0.0,NW,30.0
1026,27,5.2,15.9,0.0,W,41.0
1027,27,7.3,9.3,1.2,NNW,52.0
1028,27,2.5,7.9,2.0,ESE,24.0
1029,27,0.8,10.9,2.8,E,24.0
1030,27,3.4,12.9,2.8,W,43.0
1031,27,4.2,13.2,0.0,NW,39.0
1032,27,2.5,10.5,5.0,ENE,31.0
1033,27,2.7,15.6,0.0,NNW,35.0
1034,27,7.8,13.7,0.2,N,70.0
1035,27,6.5,11.2,48.8,N,78.0
1036,27,2.2,11.8,0.0,NNE,35.0
1037,27,-0.1,8.8,21.2,SW,44.0
1038,27,1.8,10.3,0.0,SW,50.0
1039,27,-0.1,4.8,0.8,E,44.0
1040,27,-0.8,5.1,0.6,ENE,52.0
1041,27,-0.4,8.8,1.0,NE,46.0
1042,27,1.5,14.0,1.8,NNE,35.0
1043,27,4.9,14.2,2.4,SW,61.0
1044,27,6.4,18.7,18.4,NNW,31.0
1045,27,9.0,14.6,0.4,NW,41.0
1046,27,7.9,17.2,17.8,NNW,48.0
1047,27,10.5,20.5,0.0,NW,37.0
1048,27,12.1,19.9,0.0,NNW,63.0
1049,27,12.5,13.9,15.2,NNW,65.0
1050,27,9.5,10.7,48.8,W,35.0
1051,27,2.8,10.9,1.0,W,44.0
1052,27,2.5,15.6,0.0,SW,31.0
1053,27,2.7,16.0,0.0,SW,39.0
1054,27,4.4,13.1,0.0,WNW,37.0
1055,27,4.7,18.5,0.8,N,28.0
1056,27,7.3,18.6,0.0,NE,31.0
1057,27,7.6,18.2,0.0,NE,37.0
1058,27,6.3,18.2,0.0,NW,28.0
1059,27,8.3,19.4,0.0,W,35.0
1060,27,9.7,18.6,0.0,NW,35.0
1061,27,10.9,17.4,0.0,NNW,33.0
1062,27,9.3,17.2,0.0,NNW,54.0
1063,27,9.8,10.8,17.6,WNW,74.0
1064,27,5.2,6.9,47.4,ESE,61.0
1065,27,5.1,9.4,14.8,ENE,70.0
1066,27,6.6,10.1,37.0,ENE,69.0
1067,27,6.6,13.7,31.4,NE,56.0
1068,27,7.7,16.0,40.6,NNE,37.0
1069,27,9.2,16.8,1.8,SE,39.0
1070,27,9.0,18.7,3.8,ENE,50.0
1071,27,9.0,16.3,0.4,ENE,56.0
1072,27,7.9,16.0,4.6,NE,54.0
1073,27,9.7,14.9,3.6,NNW,76.0
1074,27,12.0,15.4,80.8,NNW,67.0
1075,27,7.6,12.8,2.2,W,63.0
1076,27,2.5,13.0,0.0,W,56.0
1077,27,5.4,12.2,0.2,W,70.0
1078,27,3.0,17.6,0.0,WSW,33.0
1079,27,6.9,16.7,0.0,NNE,31.0
1080,27,7.9,20.0,0.0,WNW,50.0
1081,27,8.3,16.7,2.4,W,54.0
1082,27,4.0,14.2,0.0,WNW,63.0
1083,27,4.5,6.3,1.0,WSW,87.0
1084,27,2.1,9.4,6.6,WNW,61.0
1085,27,-1.3,5.2,21.0,W,69.0
1086,27,-0.4,8.4,1.8,WSW,70.0
1087,27,2.1,15.9,0.0,NNE,28.0
1088,27,5.8,20.0,0.0,W,48.0
1089,27,6.3,19.3,0.2,ESE,28.0
1090,27,9.8,19.8,0.2,NNW,39.0
1091,27,10.4,19.7,2.2,WNW,48.0
1092,27,5.8,15.1,0.6,SW,56.0
1093,27,1.1,14.7,0.0,N,31.0
1094,27,6.5,19.4,0.2,NNW,44.0
1095,27,9.5,22.6,0.0,WSW,43.0
1096,27,12.9,25.8,0.0,WSW,33.0
1097,27,16.9,25.8,0.0,W,48.0
1098,27,12.6,22.7,4.2,WSW,48.0
1099,27,7.9,18.6,0.0,NW,33.0
1100,27,5.6,15.0,0.8,ENE,30.0
1101,27,6.5,19.6,0.0,E,43.0
1102,27,7.1,16.5,0.2,ESE,35.0
1103,27,8.9,19.0,0.0,ENE,33.0
1104,27,10.6,19.3,1.2,NE,39.0
1105,27,11.2,16.7,0.2,E,59.0
1106,27,11.0,16.2,25.2,E,67.0
1107,27,9.5,13.4,15.6,ENE,59.0
1108,27,11.7,16.4,35.2,NE,56.0
1109,27,13.0,15.0,18.0,ENE,61.0
1110,27,11.1,14.8,6.8,NNW,54.0
1111,27,11.6,23.2,14.8,W,43.0
1112,27,12.5,24.1,0.0,W,28.0
1113,27,14.2,20.6,0.2,WNW,54.0
1114,27,6.3,18.3,0.0,NW,30.0
1115,27,7.9,19.9,0.2,NNE,28.0
1116,27,9.0,18.0,0.2,NE,31.0
1117,27,9.5,21.5,0.0,SW,33.0
1118,27,10.8,21.5,1.0,NE,48.0
1119,27,9.1,21.0,28.0,NW,41.0
1120,27,12.0,19.9,0.0,W,50.0
1121,27,9.5,22.4,0.0,NW,37.0
1122,27,11.3,26.2,0.0,NW,54.0
1123,27,13.0,24.1,0.0,W,41.0
1124,27,10.6,22.3,0.0,S,28.0
1125,27,7.1,21.3,0.0,WNW,28.0
1126,27,9.5,24.1,0.0,NW,41.0
1127,27,15.1,28.0,0.0,SW,28.0
1128,27,17.1,26.1,0.0,NW,61.0
1129,27,15.5,23.2,0.2,NW,52.0
1130,27,14.7,24.1,102.2,NW,52.0
1131,27,16.4,23.1,0.0,WSW,52.0
1132,27,14.9,20.2,8.6,NW,74.0
1133,27,11.2,11.9,11.2,WSW,72.0
1134,27,0.9,18.5,0.6,ESE,31.0
1135,27,7.0,16.0,0.0,SW,26.0
1136,27,5.1,15.8,0.0,E,35.0
1137,27,7.9,19.6,0.0,NW,37.0
1138,27,12.7,14.6,0.0,N,63.0
1139,27,11.3,17.8,43.0,W,33.0
1140,27,10.2,19.6,0.0,E,26.0
1141,27,4.0,15.3,0.0,E,35.0
1142,27,5.6,14.1,0.0,ENE,44.0
1143,27,6.8,13.1,0.6,NE,43.0
1144,27,10.0,19.0,33.2,,
1145,27,11.1,18.7,,NNE,35.0
1146,27,11.9,15.7,3.4,NW,91.0
1147,27,9.0,16.4,33.2,W,57.0
1148,27,4.6,16.5,0.0,W,37.0
1149,27,1.7,15.5,0.0,E,35.0
1150,27,5.7,18.4,0.0,NE,48.0
1151,27,9.1,19.0,0.6,WSW,41.0
1152,27,9.2,19.4,0.0,SW,26.0
1153,27,9.1,19.0,0.0,WNW,28.0
1154,27,10.5,13.6,0.0,SW,67.0
1155,27,10.1,18.4,4.4,W,41.0
1156,27,10.8,14.7,0.6,WSW,76.0
1157,27,4.2,15.1,0.0,NNE,41.0
1158,27,4.9,15.5,0.0,SW,46.0
1159,27,3.6,15.9,0.0,WSW,43.0
1160,27,3.9,11.0,0.0,,
1161,27,2.5,12.1,,E,46.0
1162,27,1.6,17.6,0.0,ENE,26.0
1163,27,7.4,17.1,0.0,W,43.0
1164,27,9.4,13.9,0.0,W,44.0
1165,27,10.0,12.2,12.2,NNW,31.0
1166,27,9.9,14.0,6.6,ENE,33.0
1167,27,9.9,17.3,2.0,ENE,31.0
1168,27,11.8,19.7,0.4,WNW,35.0
1169,27,11.7,17.7,3.6,SW,28.0
1170,27,8.2,17.7,0.2,ENE,33.0
1171,27,10.2,17.1,0.0,W,31.0
1172,27,8.8,17.0,0.6,NW,26.0
1173,27,8.1,14.6,0.0,ENE,37.0
1174,27,7.4,14.8,0.4,ENE,46.0
1175,27,7.9,11.9,0.0,ENE,57.0
1176,27,8.0,12.3,12.2,ENE,56.0
1177,27,10.6,14.7,35.8,W,33.0
1178,27,8.4,10.4,8.4,W,48.0
1179,27,4.2,7.8,2.8,WSW,57.0
1180,27,4.6,11.9,6.8,WSW,48.0
1181,27,3.1,12.7,0.4,SSE,35.0
1182,27,2.2,12.7,0.0,ESE,31.0
1183,27,2.6,13.7,0.0,NE,31.0
1184,27,6.1,14.8,0.0,NNE,33.0
1185,27,7.6,14.7,0.4,WSW,67.0
1186,27,5.8,13.2,2.2,WNW,24.0
1217,27,3.8,11.5,0.0,SW,22.0
1218,27,5.4,7.7,0.0,S,31.0
1219,27,3.4,7.6,4.2,SSW,28.0
1220,27,1.8,8.4,2.6,WSW,33.0
1221,27,0.3,9.8,0.0,S,50.0
1222,27,1.3,9.6,0.0,SSW,35.0
1223,27,2.2,11.0,0.0,WSW,30.0
1224,27,-0.5,6.5,0.0,SW,37.0
1225,27,-3.5,3.4,0.0,SSE,41.0
1226,27,-3.0,6.1,0.0,WSW,39.0
1227,27,-3.9,-3.1,2.8,W,69.0
1228,27,-6.4,0.9,3.6,SW,50.0
1229,27,-5.5,1.7,1.0,WSW,80.0
1230,27,-4.6,4.2,2.8,SW,59.0
1231,27,-4.2,7.3,0.0,S,37.0
1232,27,-0.2,9.8,0.0,SW,33.0
1233,27,2.8,9.9,0.0,SW,28.0
1234,27,0.1,9.2,0.0,NE,20.0
1235,27,2.0,10.3,0.0,WSW,30.0
1236,27,3.1,8.8,0.0,W,26.0
1237,27,1.9,9.9,0.0,W,37.0
1238,27,4.2,9.3,0.0,N,65.0
1239,27,3.6,4.2,23.6,WNW,67.0
1240,27,0.8,4.7,31.4,SSE,52.0
1241,27,-3.5,2.7,0.2,SE,48.0
1242,27,-2.1,6.1,0.0,SSE,33.0
1243,27,-1.9,6.4,0.0,SSW,22.0
1244,27,-0.4,6.2,0.0,NE,22.0
1245,27,0.2,5.8,0.0,WNW,28.0
1246,27,-0.4,4.1,0.0,ESE,54.0
1247,27,1.0,5.9,0.0,ESE,67.0
1248,27,1.9,6.1,0.0,E,50.0
1249,27,1.0,7.4,0.0,E,43.0
1250,27,0.8,6.2,0.0,W,41.0
1251,27,1.6,2.4,1.2,W,72.0
1252,27,-4.1,0.1,0.4,WSW,63.0
1253,27,-2.9,0.0,4.0,WSW,54.0
1254,27,-5.9,,1.6,,
1255,27,,,,,
1256,27,-5.6,-0.8,,SW,39.0
1257,27,-2.9,0.3,0.8,S,50.0
1258,27,-2.9,1.0,0.2,ESE,41.0
1259,27,-2.3,2.0,0.0,ESE,56.0
1260,27,-2.2,3.0,0.0,ESE,50.0
1261,27,-1.6,2.1,0.0,ESE,65.0
1262,27,-1.4,3.6,0.0,E,78.0
1263,27,-0.1,4.9,0.2,ESE,41.0
1264,27,-1.7,-0.6,0.0,WSW,65.0
1265,27,-3.2,0.1,3.2,,
1266,27,-2.0,1.0,,W,54.0
1267,27,-1.2,1.7,0.2,WSW,65.0
1268,27,0.0,,9.0,,
1269,27,,0.1,,W,54.0
1270,27,-3.9,2.5,3.8,SW,50.0
1271,27,-1.7,3.7,0.2,SSW,44.0
1272,27,0.1,6.6,0.0,WNW,35.0
1273,27,-1.6,3.4,0.0,W,43.0
1274,27,-2.2,4.9,0.0,SW,44.0
1275,27,-1.6,4.9,0.0,E,41.0
1276,27,-1.6,3.6,0.0,E,37.0
1277,27,-1.7,8.7,0.0,ENE,37.0
1278,27,-0.5,10.2,0.0,ENE,26.0
1279,27,-0.6,5.2,0.0,NW,44.0
1280,27,0.2,2.8,0.0,NW,67.0
1281,27,0.8,1.1,22.0,W,80.0
1282,27,-3.4,-2.1,14.6,WSW,106.0
1283,27,-4.4,-1.2,11.0,WNW,65.0
1284,27,-3.6,-1.3,31.8,WNW,41.0
1285,27,-5.5,1.4,1.6,WSW,43.0
1286,27,-6.0,-1.5,0.2,SW,48.0
1287,27,-5.2,-1.2,0.2,WSW,96.0
1288,27,-6.5,-2.0,4.6,WSW,57.0
1289,27,-5.3,-0.1,0.0,SW,63.0
1290,27,-4.2,-1.1,0.0,WSW,54.0
1291,27,-6.5,-1.5,1.6,S,39.0
1292,27,-6.6,1.1,0.0,ESE,41.0
1293,27,-4.6,0.2,0.0,E,39.0
1294,27,-1.6,1.7,0.0,NE,35.0
1295,27,-0.4,0.2,2.2,NW,39.0
1296,27,-5.2,1.4,1.8,S,74.0
1297,27,-0.3,2.9,0.2,SSE,70.0
1298,27,-1.4,1.6,0.0,,
1299,27,,0.1,,ESE,46.0
1300,27,-4.3,4.4,0.0,ESE,30.0
1301,27,-2.8,-0.3,0.0,SSW,33.0
1302,27,-2.0,0.2,3.0,W,41.0
1303,27,-1.6,1.5,1.0,WSW,41.0
1304,27,-3.4,3.7,0.0,WSW,30.0
1305,27,-1.7,4.4,0.0,W,37.0
1306,27,0.1,7.5,0.0,WSW,26.0
1307,27,-0.9,4.3,0.0,W,41.0
1308,27,-0.4,3.8,0.0,W,41.0
1309,27,1.2,7.3,0.2,WNW,37.0
1310,27,2.3,9.4,0.0,NW,44.0
1311,27,3.6,11.5,0.0,WSW,54.0
1312,27,4.9,11.0,0.0,NW,54.0
1313,27,3.4,7.8,0.0,NW,63.0
1314,27,2.3,3.3,2.2,NW,61.0
1315,27,-1.9,3.0,16.4,WNW,41.0
1316,27,-2.4,0.0,8.6,W,26.0
1317,27,-5.0,-0.3,2.4,SW,41.0
1318,27,-3.8,0.9,0.0,WSW,39.0
1319,27,-1.8,2.2,5.2,SSE,57.0
1320,27,-2.8,6.7,1.8,SE,43.0
1321,27,-1.5,5.9,0.0,WSW,26.0
1322,27,-1.4,6.9,0.0,NNE,22.0
1323,27,-0.5,5.6,1.8,WSW,19.0
1324,27,0.3,6.6,0.2,ENE,37.0
1325,27,0.8,3.1,0.2,N,56.0
1326,27,-2.8,1.7,61.8,WSW,50.0
1327,27,-2.8,3.3,4.6,ESE,67.0
1328,27,-2.6,4.1,1.4,,
1329,27,-1.0,5.8,,E,43.0
1330,27,-1.6,10.2,0.0,ENE,31.0
1331,27,0.9,12.9,0.0,ENE,30.0
1332,27,5.7,13.9,0.0,NW,30.0
1333,27,3.3,10.2,0.0,W,56.0
1334,27,3.1,11.2,0.0,W,63.0
1335,27,2.9,10.2,0.0,W,43.0
1336,27,-1.2,8.4,0.0,W,43.0
1337,27,-0.8,7.0,0.0,WSW,52.0
1338,27,-1.5,7.7,0.0,NNE,31.0
1339,27,-0.6,10.6,0.0,WSW,26.0
1340,27,-0.1,9.1,0.0,ESE,24.0
1341,27,-1.0,9.6,0.0,ESE,24.0
1342,27,-0.1,11.1,0.0,NW,46.0
1343,27,3.4,10.1,0.0,NW,52.0
1344,27,3.2,8.5,0.4,NW,54.0
1345,27,2.6,3.9,1.0,NW,76.0
1346,27,-5.0,4.9,18.2,SW,56.0
1347,27,-2.8,6.6,0.0,NNW,26.0
1348,27,-3.0,3.9,0.0,S,52.0
1349,27,-6.6,0.3,2.0,SW,69.0
1350,27,-3.1,2.7,0.0,S,52.0
1351,27,-5.2,6.9,1.0,WSW,41.0
1352,27,-2.1,6.6,0.0,WSW,57.0
1353,27,-2.0,8.8,0.0,WSW,81.0
1354,27,-1.6,9.2,0.0,WSW,56.0
1355,27,0.4,10.4,0.0,WSW,72.0
1356,27,4.5,15.1,0.0,WSW,69.0
1357,27,6.2,16.0,0.0,W,59.0
1358,27,2.9,17.3,0.0,NNW,61.0
1359,27,2.9,3.7,0.2,NW,107.0
1360,27,-1.6,8.9,9.6,WSW,59.0
1361,27,0.7,14.1,0.0,SSW,48.0
1362,27,5.1,14.1,0.0,W,85.0
1363,27,0.8,4.7,0.0,,
1364,27,-2.0,3.0,,ESE,67.0
1365,27,-2.8,7.7,0.0,E,44.0
1366,27,-0.4,10.8,0.0,NNW,46.0
1367,27,4.6,8.5,0.2,NNW,74.0
1368,27,0.3,0.6,25.2,NW,85.0
1369,27,-2.9,0.1,17.4,WSW,57.0
1370,27,-2.1,2.1,3.0,NW,39.0
1371,27,-1.8,3.0,6.8,SE,52.0
1372,27,-3.4,7.3,6.4,SE,19.0
1373,27,-0.7,8.8,0.0,SSW,26.0
1374,27,1.3,8.9,0.0,NNW,24.0
1375,27,2.6,6.5,0.0,ENE,24.0
1376,27,3.9,8.6,5.4,WNW,30.0
1377,27,3.5,11.0,0.0,WSW,30.0
1378,27,3.1,5.4,1.0,WSW,57.0
1379,27,-2.6,6.6,0.4,SW,48.0
1380,27,-2.5,8.4,0.0,WSW,61.0
1381,27,-1.6,12.4,0.0,SSW,28.0
1382,27,1.3,13.0,0.0,ENE,28.0
1383,27,1.2,14.2,0.0,NNE,35.0
1384,27,4.3,14.3,0.0,W,57.0
1385,27,2.4,9.7,0.0,WSW,59.0
1386,27,-2.3,12.4,0.0,S,31.0
1387,27,1.7,14.6,0.0,WNW,26.0
1388,27,5.2,18.1,0.0,NW,31.0
1389,27,7.0,17.0,0.0,WNW,37.0
1390,27,7.5,18.3,0.0,W,41.0
1391,27,8.6,17.7,0.0,WNW,37.0
1392,27,9.3,19.9,0.0,NW,43.0
1393,27,9.3,17.8,0.0,NW,61.0
1394,27,5.6,5.8,21.4,NW,31.0
1395,27,0.0,4.5,5.2,E,46.0
1396,27,0.1,9.8,0.0,E,54.0
1397,27,2.5,13.6,0.0,NNW,44.0
1398,27,7.6,11.4,5.6,NW,52.0
1399,27,2.6,9.6,2.8,SSW,54.0
1400,27,0.7,15.0,1.0,SSW,33.0
1401,27,3.9,15.1,0.0,SW,43.0
1402,27,3.8,12.3,0.0,SW,43.0
1403,27,3.0,14.0,0.0,WSW,31.0
1404,27,3.3,16.5,0.0,SSW,31.0
1405,27,7.3,20.5,0.0,W,33.0
1406,27,10.4,19.6,0.0,W,44.0
1407,27,8.5,19.1,0.2,W,39.0
1408,27,10.4,15.1,15.4,NW,59.0
1409,27,10.6,18.0,19.8,NW,61.0
1410,27,8.5,11.5,23.2,W,74.0
1411,27,2.9,14.8,6.8,WNW,28.0
1412,27,5.8,17.1,0.0,SW,39.0
1413,27,4.8,18.1,0.0,NNE,33.0
1414,27,9.4,18.9,0.0,W,74.0
1415,27,7.8,19.6,0.0,WSW,50.0
1416,27,11.8,15.7,0.0,NNE,39.0
1417,27,6.6,14.7,0.2,NNE,24.0
1418,27,7.9,20.4,0.2,WNW,28.0
1419,27,12.1,21.6,0.0,NW,46.0
1420,27,9.8,10.8,2.4,WSW,63.0
1421,27,3.2,15.2,19.8,SW,43.0
1422,27,5.2,9.9,0.0,SW,50.0
1423,27,3.4,13.0,1.6,E,46.0
1424,27,0.8,10.2,0.0,E,59.0
1425,27,2.6,9.7,7.4,ENE,56.0
1426,27,5.6,13.7,82.4,NW,70.0
1427,27,4.2,15.9,18.0,W,76.0
1428,27,6.6,20.0,0.2,W,31.0
1429,27,12.1,21.3,0.0,NW,57.0
1430,27,9.5,12.5,60.4,NW,76.0
1431,27,0.7,10.7,31.0,SSW,43.0
1432,27,0.9,10.7,0.0,E,28.0
1433,27,2.5,15.3,0.2,WSW,37.0
1434,27,5.2,14.3,1.4,WSW,61.0
1435,27,-3.0,9.3,0.2,ESE,48.0
1436,27,-0.8,10.5,0.0,ESE,37.0
1437,27,1.3,13.6,0.2,ENE,35.0
1438,27,3.3,13.5,0.0,NE,30.0
1439,27,5.2,15.7,0.6,NE,30.0
1440,27,6.2,14.9,0.0,ENE,26.0
1441,27,8.2,14.5,8.6,W,35.0
1442,27,6.5,15.7,13.6,SW,43.0
1443,27,4.5,14.7,0.6,SSE,33.0
1444,27,1.8,11.8,0.2,SSE,28.0
1445,27,3.5,13.8,0.4,NE,24.0
1446,27,5.4,13.8,2.2,SE,20.0
1447,27,5.6,15.5,10.8,NE,33.0
1448,27,5.6,15.2,2.2,NNE,44.0
1449,27,9.6,13.5,23.4,N,67.0
1450,27,7.1,18.3,2.2,SSE,26.0
1451,27,7.6,13.5,28.4,ENE,24.0
1452,27,6.2,16.0,0.6,NNW,26.0
1453,27,6.8,17.6,5.4,NE,28.0
1454,27,8.9,19.7,1.2,E,37.0
1455,27,9.6,20.7,2.6,N,39.0
1456,27,9.5,14.5,20.6,W,59.0
1457,27,7.3,17.1,2.6,E,28.0
1458,27,6.6,15.1,11.8,E,31.0
1459,27,5.6,17.4,1.6,SSE,35.0
1460,27,4.7,15.7,0.2,ESE,30.0
1461,27,4.7,17.0,0.0,E,22.0
1462,27,9.8,21.6,0.2,ENE,30.0
1463,27,11.7,23.7,3.6,W,26.0
1464,27,15.3,25.0,0.0,WSW,30.0
1465,27,15.3,21.2,0.0,WSW,57.0
1466,27,8.3,19.9,0.8,W,41.0
1467,27,5.5,16.0,0.2,ENE,24.0
1468,27,4.7,20.0,0.2,W,33.0
1469,27,11.6,14.9,2.0,WSW,63.0
1470,27,5.9,12.5,2.8,WSW,74.0
1471,27,3.9,13.5,0.0,W,57.0
1472,27,1.4,3.8,0.0,WSW,80.0
1473,27,-1.3,14.0,7.6,SSW,41.0
1474,27,2.5,17.8,0.0,WSW,33.0
1475,27,6.3,17.5,0.0,ENE,39.0
1476,27,6.3,11.4,4.8,ENE,41.0
1477,27,6.6,16.2,0.2,ENE,37.0
1478,27,6.4,18.9,0.2,ENE,37.0
1479,27,9.7,21.0,0.0,SW,35.0
1480,27,12.1,23.1,0.0,W,30.0
1481,27,10.3,23.4,0.0,ENE,48.0
1482,27,9.2,17.4,25.8,E,37.0
1483,27,7.7,14.2,2.8,E,63.0
1484,27,6.6,14.2,0.6,E,57.0
1485,27,5.3,18.3,0.2,E,37.0
1486,27,9.2,18.0,0.0,ENE,37.0
1487,27,9.8,19.4,0.8,ENE,43.0
1488,27,9.7,17.3,0.2,E,46.0
1489,27,9.0,20.1,0.4,ENE,31.0
1490,27,9.5,20.7,0.0,NE,37.0
1491,27,12.6,15.7,45.0,NNW,81.0
1492,27,7.5,19.0,16.8,W,52.0
1493,27,4.1,10.9,0.2,ENE,33.0
1494,27,5.7,8.9,0.2,E,37.0
1495,27,6.0,11.8,10.0,E,37.0
1496,27,8.3,19.9,21.0,SSW,26.0
1497,27,9.7,20.5,0.0,NW,50.0
1498,27,10.1,18.1,0.2,WSW,33.0
1499,27,6.6,16.6,0.0,NNE,26.0
1500,27,7.6,14.9,0.6,ENE,30.0
1501,27,8.0,13.0,1.0,ENE,37.0
1502,27,6.3,17.5,11.0,SSW,39.0
1503,27,6.2,14.7,6.8,NW,35.0
1504,27,6.2,16.6,2.8,WNW,39.0
1505,27,6.2,18.3,0.4,NW,24.0
1506,27,7.1,16.1,1.4,NE,28.0
1507,27,6.9,17.2,1.8,NE,19.0
1508,27,9.5,18.1,2.0,SSW,48.0
1509,27,10.0,20.3,30.6,SSW,43.0
1510,27,8.9,19.7,6.4,W,30.0
1511,27,9.8,18.9,0.2,WNW,33.0
1512,27,10.2,16.4,0.4,ESE,37.0
1513,27,6.7,15.6,15.6,ESE,35.0
1514,27,7.6,14.1,3.4,ESE,22.0
1515,27,8.2,19.0,1.8,WSW,37.0
1516,27,9.8,22.2,0.0,NE,28.0
1517,27,11.6,22.3,0.0,ENE,44.0
1518,27,11.3,14.4,0.0,NW,41.0
1519,27,11.9,14.9,20.6,NW,44.0
1520,27,12.9,14.8,39.2,NW,50.0
1521,27,11.1,12.0,48.2,ENE,48.0
1522,27,8.3,14.8,89.4,W,67.0
1523,27,6.0,8.1,53.6,ESE,54.0
1524,27,4.0,12.3,5.2,ENE,72.0
1525,27,5.8,14.8,107.6,N,72.0
1526,27,4.8,16.1,17.6,WSW,46.0
1527,27,6.3,13.8,0.4,SSE,41.0
1528,27,2.1,5.4,0.4,SSE,78.0
1529,27,2.7,8.6,1.4,SSE,80.0
1530,27,5.0,13.4,6.0,SW,44.0
1531,27,6.6,16.9,0.2,SW,54.0
1532,27,6.3,16.6,0.2,WNW,35.0
1533,27,7.9,15.2,0.2,ENE,30.0
1534,27,8.5,17.9,0.4,NW,30.0
1535,27,10.3,18.3,0.2,NE,30.0
1536,27,10.0,18.1,0.0,NNE,37.0
1537,27,10.7,13.2,3.2,NW,50.0
1538,27,8.2,16.1,5.2,E,31.0
